ID,Age,Gender,Job,Area,CitySize,FamilySize,Income,Wealth,Debt,FinEdu,ESG,Digital,BankFriend,LifeStyle,Luxury,Saving,Investments
620,73,0,1,1,1,1,0.465884958970173,0.58703900631822,0.0458809651590042,0.35749860707375,0.767071212376643,0.342981247445446,0.652595792953362,0.283602173545439,0.191288747855714,0.149026060363666,1
629,58,1,2,2,1,3,0.407850036069643,0.658014592892571,0.25976067575277,0.606331540652674,0.631079848501156,0.471675511336256,0.621362367179374,0.260580057971477,0.529314895662273,0.381363213453673,1
631,83,1,5,1,2,3,0.23288133006665,0.29392766727433,0.0919027603679438,0.218947129981661,0.51621471290024,0.236268846400624,0.745685273727018,0.165927580765137,0.353267419209469,0.298020606508079,1
636,78,0,2,1,1,4,0,0.442832968775715,0.432875052033048,0.277794262623626,0.315157652687603,0.443072721846556,0.513104211837076,0.371349965996674,0.423701825313836,0.4971840894076,1
637,89,0,2,1,3,1,0.0551853027225053,0.210630284345091,0.426470247107468,0.414605361283661,0.340602827717133,0.204501573324743,0.358668392167437,0.173265116384532,0.502161540176903,0.497639099460177,1
650,66,1,5,2,2,3,0.331765758005153,0.317450754347465,0.111889197129648,0.267682933622892,0.593378827333342,0.249412933186568,0.542830933520476,0.445102892196091,0.194823333944842,0.343568200163943,1
653,95,0,2,3,1,3,0.266646125171237,0.297932336716484,0.278902433071335,0.390769090043092,0.354986807142638,0.383488887319003,0.438690212568276,0.213580132312957,0.423591716537467,0.105794402970424,1
656,86,0,2,1,2,3,0.370692837324488,0.766267085055952,0.448980144087857,0.547901447427268,0.743064927433852,0.439625865692748,0.753326972944545,0.471498278522595,0.164234344671559,0.821896319352041,1
674,78,0,5,3,2,1,0.611549779037465,0.25214850043665,0.116854645476422,0.432251035811491,0.586318755650862,0.529023806443972,0.752348461059604,0.262700328729542,0.287202377198205,0.234887875554231,1
677,58,1,4,2,3,1,0.74449279408718,0.927886724625216,0.689692865764091,0.857140043482772,0.763361785476463,0.789242614346491,0.888032204530691,0.657664603249307,0.7366862546398,0.604823881304673,1
678,61,1,3,1,3,1,0.880735543791178,0.594068804871732,0.430358234639185,0.875750639848243,0.899749391232227,0.612714062928124,0.722165083289085,0.462832284443728,0.512392449780362,0.400417501922775,1
694,92,1,4,1,1,4,0.468939741120459,0.810058439326277,0.58672028233568,0.27007553013463,0.700175397120043,0.46924001464859,0.491020648538528,0.178221021167275,0.307893598901547,0.441399071599182,1
699,92,1,2,1,2,1,0.470576226590255,0.475342419842505,0.462353524286125,0.263557562166186,0.411111554131996,0.458314416615461,0.375397991645199,0.030016755138349,0.597113417545934,0.403440714424055,1
709,82,1,1,3,2,1,0.180717391897267,0.481979645753534,0.0681835267144032,0.335188230025209,0.513276211364009,0.612951018559413,0.635571631508732,0.175274149046948,0.242672718487869,0.208609236063398,1
717,92,1,2,1,2,3,0.421367080767713,0.735309002541279,0.752320483771585,0.515116708595909,0.591634690308558,0.663728169417557,0.482992982769525,0.173921364659209,0.385162979904382,0.562807769990787,1
718,77,0,5,1,2,2,0.504967427802446,0.440052588582302,0.0823534755439599,0.143639983543199,0.665442435253531,0.385767669706622,0.738792016792922,0.314466209924154,0.181180252436237,0.226126579180366,1
721,86,0,5,1,2,2,0.331419261164579,0.259102410481409,0.15741446791753,0.337787032877889,0.602048211272555,0.186273931796403,0.586844605323793,0.369730573774434,0.240197722392422,0.456311376165885,1
722,68,0,2,1,3,2,0.444932953748909,0.695204780046284,0.453670879846146,0.665611311250717,0.381399811306847,0.427044461005088,0.610254128066893,0.466193940041817,0.37532336526046,0.603610098981267,1
727,74,0,2,2,1,3,0.623580077493383,0.723652287990096,0.317683345405418,0.505480678430278,0.730863897786445,0.33481098337548,0.510911882440617,0.261415814280979,0.104932096001221,0.538829838905165,1
735,81,1,1,1,2,4,0.437596602260305,0.413836137302789,0.294211540616783,0.567038269157446,0.760222365746088,0.558763114008761,0.687925124625317,0.280202521578079,0.202080166273394,0.360784147830844,1
736,60,1,2,1,1,1,0.812183996351869,0.57934406072622,0.617916340677966,0.538021870953852,0.525633269381437,0.635513228542827,0.69653646674306,0.588639409339064,0.556311925244784,0.335350132554075,1
738,74,1,2,1,1,5,0.806106352692363,0.45425964510615,0.35691061830097,0.581397212180351,0.509578352354392,0.427535051040564,0.715418781254188,0.822629386004035,0.566230295337742,0.238627832202411,1
743,87,1,2,3,2,1,0.584515743432547,0.634426466784621,0.412868796538397,0.530752390647128,0.46371588450463,0.582880813086362,0.663040455694909,0.397536691138533,0.25172333356749,0.765246646161594,1
755,77,0,2,1,2,2,0.257978981933808,0.928116577331886,0.56537374330348,0.497409922831838,0.327380928592337,0.513227262199921,0.469519260467891,0.501024436170176,0.49508657593466,0.783047545956123,1
765,86,0,5,1,2,4,0.450514350193724,0.118555695033402,0.0651272488331811,0.463702902599838,0.687011189582891,0.290952637903832,0.59166519257003,0.37038192708572,0.212566494409041,0.224800183345698,1
778,82,0,5,1,2,3,0.641366599642001,0.385846509672543,0.077335127863449,0.313518510859379,0.798205870534119,0.0736755401183035,0.919199969777966,0.311910536380842,0.277519479302499,0.588935245075026,1
779,82,0,2,1,1,5,0.641470866564779,0.505523581160315,0.366783928989912,0.340455588908825,0.790045870468815,0.529489998142758,0.442154782479522,0.510479962323474,0.277484948072181,0.706367362084618,1
786,91,1,5,1,1,1,0.397521116732498,0.635000075254835,0.0797709653539973,0.447855339434479,0.668754857913314,0.422558722837392,0.764895491473808,0.172041695943606,0.247771170045696,0.144682511751395,1
792,76,1,2,1,3,1,0.636147805647654,0.410347217743691,0.529126539053743,0.34658179050684,0.777888642595451,0.167371938140065,0.589619063851314,0.260390602332959,0.368643725067805,0.42643035336776,1
796,92,0,5,1,1,1,0.200604912924433,0.411833851035003,0.275923831055638,0.24634005602964,0.518730796689162,0.16302097338397,0.454178166355632,0.162442471128093,0.291702954624204,0.569147489065773,1
798,90,0,5,1,1,2,0.26916180922138,0.268558666428152,0.141994066369795,0.276453636253076,0.733797163979774,0.310218098035599,0.580598449160371,0.228513408300184,0.18101489508177,0.323992295163103,1
803,58,1,1,1,2,3,0.68331672744934,0.617374917993794,0.0533424117002312,0.415050128990833,0.935273024852205,0.193013830576809,0.700993100845509,0.36833321698775,0.229540807179285,0.568855146446751,1
806,80,0,2,1,2,1,0.844034777656621,0.879114901263158,0.821024409876356,0.830184743850953,0.661110220338222,0.903324633240218,0.924359668426531,0.50581916497079,0.419196314829646,0.553681252154761,1
813,69,1,2,1,1,1,0.26939907491938,0.49451725227834,0.438728250304587,0.578012373314719,0.725487701710345,0.811386053683359,0.739798937015216,0.509594552683843,0.564896332721332,0.685030931484783,1
824,93,0,2,3,2,2,0.372877413813111,0.202848646374538,0.423965113093338,0.500996967598996,0.316381120854475,0.479105221326422,0.511449476036781,0.27301382831729,0.287398448098086,0.503223598744692,1
827,90,0,5,1,1,2,0.326349908797647,0.542565422494242,0.0386708618890806,0.328378600761181,0.701998540488419,0.0936093194934199,0.560176378966001,0.207383470939278,0.246610704307865,0.197321686406522,1
839,92,1,2,1,2,1,0.820168498150343,0.598382230718241,0.288568764209397,0.664822030886031,0.512992196538254,0.311973541803096,0.59335568519202,0.249756824237147,0.181952765930203,0.470470861952694,1
840,91,1,5,2,1,1,0.210816135959081,0.156488535651549,0,0.214998612018857,0.444716104467575,0.284121867003888,0.270705852434479,0.317017862203071,0.0237394739322073,0.222744918975667,1
842,71,0,5,1,1,1,0.175756878354437,0.176227662283612,0.117934371400794,0.381147334622218,0.415987009516402,0.209905292561928,0.520357427270247,0.116769410377839,0.310166986384471,0.234454507462574,1
863,58,0,2,2,1,2,0.434321653982885,0.366933605005935,0.386604939265558,0.425041645093263,0.388621797758684,0.52638565630916,0.535959984126197,0.172348509292564,0.452915815600662,0.50069917551867,1
877,58,0,2,2,2,1,0.479920581332199,0.614629651558516,0.167922602710833,0.768422486966516,0.329411666691649,0.675700909583212,0.778719288785781,0.900105694544612,0.730889581706328,0.574685751714367,1
879,69,1,5,1,2,1,0.322559909961453,0.396911970466458,0.02395476991069,0.662330937575954,0.808407034145317,0.374348325103852,0.661121844794662,0.110223843954789,0.278986664934304,0.456334513178245,1
885,67,0,5,2,2,1,0.171914449497209,0.142067486104606,0.160554832280782,0.239358190747841,0.704413154130174,0.43947945763484,0.697661538981251,0.109150176457319,0.130230331639272,0.326702537695279,1
886,87,1,5,2,3,2,0.303874798635424,0.241896595891159,0.164945829307563,0.127320076672423,0.543253350939577,0.147821734535611,0.581705633849762,0.197602419931627,0.0468670666122645,0.205611860020976,1
890,71,0,5,3,1,2,0.303277066248408,0.112558515520442,0.0816421232093444,0.269915442072048,0.499814257272439,0.441239329329032,0.434271816499898,0.267233762532732,0.339266550321524,0.224426409326452,1
896,76,1,2,1,2,1,0.569828767516869,0.403098976343417,0.576935072483158,0.303029287689702,0.310244077032004,0.613256872021294,0.442973993942576,0.703379893112063,0.240021057352629,0.902730173007782,1
898,74,0,2,1,1,2,0.895262948505621,0.549900096379101,0.312709759440617,0.548286037381705,0.484037736118359,0.247966154373415,0.398837162977353,0.809165100753441,0.426374144087486,0.337239634950433,1
905,64,0,1,1,3,3,0.716902651410373,0.853466450634386,0.194300644598399,0.788119469036104,0.730070746736382,0.862064732216648,0.818557123629943,0.681316138566471,0.661403551490978,0.543242105107837,1
908,60,0,2,1,2,3,0.462142777746757,0.349627595002492,0.273938046831734,0.500817709921328,0.45241081250841,0.453692399930535,0.554638664026729,0.390126089230996,0.487001562501247,0.427220339264897,1
911,67,1,5,1,1,1,0.53766133448674,0.726419604862628,0.378671472493418,0.637079847500125,0.832046082908775,0.230513140654119,0.295188095328538,0.448977095032311,0.561285681136261,0.458277066547197,1
917,80,0,2,2,2,3,0.568047108910749,0.650823610847839,0.598557694944771,0.356976214101576,0.657054086010878,0.677496810001583,0.446887221624125,0.736481906067331,0.663292382070246,0.634712647516521,1
919,80,1,2,1,2,2,0.336580746258113,0.461652666066853,0.211497996885544,0.236602456991823,0.562520211053838,0.169652357132308,0.350190837227747,0.00320046423205395,0.369945174752015,0.44108111170786,1
923,59,1,2,1,1,3,0.481453514313042,0.858550350144935,0.275219935418186,0.469565684845415,0.454611429831672,0.44861025026032,0.859900503833351,0.445548627281775,0.453556724607624,0.673622082672279,1
925,75,0,5,1,2,2,0,0.297255534367041,0.0462364153251937,0.131351555001744,0.605346526669515,0.104092680824473,0.638939014916642,0.240554891231948,0.130742695129836,0,1
926,87,1,1,1,1,1,0.390797638102461,0.750539980850203,0.788662121700864,0.570391112326426,0.300955564520953,0.293705056449721,0.650772444489488,0.260475815182216,0.309739812169718,0.488014283186766,1
927,77,1,2,3,2,6,0.336340762827844,0.362682447795352,0.283074100028544,0.33297631958232,0.393509375795027,0.375008303664194,0.522984838894025,0.423052719821051,0.0576479425885544,0.170665264998074,1
