Age;Gender;Job;Area;CitySize;FamilySize;Income;Wealth;Debt;FinEdu;ESG;Digital;BankFriend;LifeStyle;Luxury;Saving;Investments
54;0;2;1;2;1;0.758809661;0.352632516;0.176544966;0.655902;0.660879636;0.51098297;0.667279494;0.901094563;0.657660006;0.551490718;3
81;1;2;1;2;3;0.586715441;0.571273829;0.601454432;0.46590697;0.48819717;0.600040723;0.743818897;0.848789203;0.515731785;0.201007497;2
91;1;5;1;1;3;0.652636493;0.901409587;0.495608686;0.67072289;0.30001618;0.258205412;0.592944793;0.330918248;0.51603282;0.665613629;3
57;0;2;1;3;1;0.524434126;0.650828106;0.850229997;0.755560685;0.774232267;0.683451986;0.528346553;0.700565303;0.467515715;0.435185186;3
88;0;5;2;1;2;0.784067293;0.494561168;0.162705072;0.281413292;0.737455577;0.400234119;0.582069488;0.160582136;0.250376911;0.50067694;1
88;0;1;1;1;4;0.861082409;0.544102867;0.225980636;0.401030259;0.551897113;0.60021845;0.433827497;0.320666133;0.002650462;0.247127979;1
20;1;2;1;2;2;0.770067361;0.766154897;0.492920662;0.752214982;0.601131587;0.339056475;0.73953695;0.07787684;0.100285381;0.803631829;3
75;0;2;1;1;1;0.512501893;0.332367884;0.260024658;0.620202469;0.705174008;0.529513035;0.471689762;0.897860496;0.553998819;0.251344929;2
91;1;2;1;1;3;0.724000094;0.295641285;0.486270221;0.499985693;0.494784818;0.500905797;0.673009429;0.875046133;0.851962276;0.724404945;3
75;1;2;2;2;3;0.290124026;0.864468914;0.256015438;0.808541973;0.591420349;0.222227035;0.751202702;0.180402557;0.620283278;0.51740548;2
46;1;5;2;3;4;0.698550905;0.750520551;0.603863504;0.520005414;0.634810291;0.572026858;0.75293806;0.52980987;0.532830348;0.49460741;3
39;0;2;1;1;2;0.6462068;0.326110901;0.734403228;0.760303231;0.580867638;0.797253474;0.834824824;0.617048581;0.302941358;0.593015423;1
54;0;5;1;3;1;0.213043309;0.53200727;0.004191031;0.591335902;0.507632214;0.301260973;0.825977056;0.808006162;0.460028583;0.770343232;3
84;0;1;2;3;1;0.310022402;0.377114794;0.740723462;0.61009491;0.555647667;0.384169785;0.864977707;0.234016392;0.471478662;0.450411917;3
62;1;2;1;3;2;0.452750165;0.654029026;0.226366383;0.658017477;0.64217062;0.861176835;0.568089537;0.737817748;0.528098038;0.857068186;1
63;1;2;1;3;2;0.678211847;0.744478659;0.085916625;0.559912122;0.30150205;0.556882427;0.485649503;0.813025146;0.422874556;0.823325038;3
52;1;2;1;1;2;0.52104841;0.441340888;0.017623502;0.301364419;0.37820788;0.695404724;0.475309416;0.596700653;0.60870362;0.124003138;1
19;0;2;3;1;3;0.563651934;0.330138947;0.714003815;0.278861266;0.483446401;0.782646449;0.555985986;0.486067474;0.851401203;0.32070059;3
82;1;2;1;1;2;0.789964541;0.803532794;0.550007412;0.231049386;0.314553252;0.805523581;0.604441655;0.641470615;0.69320307;0.498686171;3
87;1;2;1;2;3;0.091625198;0.663383447;0.213595242;0.512230337;0.450129952;0.262942949;0.60374939;0.19997263;0.030930567;0.638621;3
57;1;2;2;2;4;0.229884646;0.710067992;0.16146616;0.475635382;0.59400866;0.436712014;0.430088446;0.704550203;0.881096992;0.326923078;1
62;0;2;1;3;5;0.86315068;0.700345571;0.60384954;0.258768642;0.512013427;0.560486426;0.527172706;0.513392489;0.127633671;0.271320271;3
72;1;5;3;1;1;0.900892313;0.920730679;0.011736874;0.62420665;0.710009202;0.430086246;0.294837746;0.420314058;0.749740086;0.59500447;1
47;0;2;1;1;2;0.405133959;0.299140937;0.375433445;0.686396358;0.344903257;0.167843939;0.66500731;0.719636231;0.760874165;0.45669524;2
40;0;5;1;1;2;0.728742794;0.140736272;0.401786441;0.420370619;0.448105803;0.769448866;0.781011526;0.327916836;0.057182472;0.540391847;2
36;1;2;1;2;2;0.307827109;0.900909639;0.731455761;0.514818935;0.438459752;0.343398131;0.329189287;0.911528367;0.280354464;0.761330204;1
49;0;3;2;3;1;0.530440492;0.467781218;0;0.199659357;0.491079504;0.781011316;0.397168495;0.427513477;0.223963341;0.762978518;3
63;1;2;1;2;4;0.859638165;0.406441047;0.682016573;0.384400961;0.674034835;0.516853458;0.71852778;0.744130932;0.401357568;0.56393976;1
57;0;2;1;2;4;0.745067889;0.925868204;0.535200722;0.883705969;0.575975162;0.880255133;0.892720619;0.905803597;0.715095974;0.845201874;2
50;1;2;1;3;4;0.649018944;0.733978847;0.153888426;0.50160865;0.796801;0.735722877;0.570451254;0.594803657;0.486913583;0.282712786;2
77;1;4;3;2;2;0.70002873;0.611612977;0.489009602;0.805678184;0.440167381;0.300280187;0.35998298;0.544101524;0.571339734;0.461752041;2
88;0;1;1;3;1;0.048112681;0.864748013;0.314011605;0.5000254;0.634823213;0.644695684;0.395936915;0.530008591;0.380410337;0.616723617;3
41;1;2;1;1;2;0.442558737;0.580658624;0.775725166;0.792968664;0.456315469;0.24355443;0.731895707;0.689373469;0.576834402;0.710504905;2
70;1;2;1;2;3;0.589330879;0.819550637;0.147148641;0.887738706;0.631862132;0.914405525;0.825419108;0.461460766;0.313761249;0.304208564;3
20;0;1;1;3;2;0.560400641;0.640023303;0.59758229;0.497266057;0.632513588;0.454512041;0.667527595;0.790673115;0.863914968;0.259412843;2
52;1;2;3;3;2;0.590005651;0.66551303;0.01093991;0.609740943;0.744779607;0.66317379;0.470176172;0.78947426;0.33310127;0.685007848;1
58;0;2;1;2;1;0.71780858;0.551020549;0.406761742;0.202257323;0.370413021;0.931048168;0.845599568;0.890262371;0.590251826;0.281569105;1
62;0;2;1;1;5;0.514284915;0.471849854;0.270123613;0.548975882;0.632604919;0.452154936;0.799147958;0.396286436;0.784574251;0.675718074;1
31;1;5;1;3;1;0.512632933;0.820911127;0.114022506;0.791238042;0.23571487;0.745697024;0.756562207;0.321990075;0.50080745;0.751076362;3
92;0;5;1;2;1;0.617706412;0.579725208;0.815307299;0.312694044;0.573438138;0.700972247;0.499725881;0.326020774;0.696639759;0.801524505;3
28;0;2;3;2;2;0.758563295;0.231029692;0.706050826;0.683413254;0.347305903;0.615468273;0.732682914;0.341071975;0.672965248;0.480207559;3
81;0;5;1;1;1;0.120107241;0.595295685;0.608024209;0.428436886;0.402554507;0.611620683;0.734356672;0.613462273;0.411791288;0.304678184;2
24;0;2;1;1;1;0.555009794;0.701805886;0.319293294;0.414967292;0.600592247;0.372520503;0.4760791;0.485188179;0.362209862;0.793657784;2
83;1;2;3;2;2;0.600500244;0.710206108;0.513936697;0.400287099;0.72190496;0.488875499;0.596290128;0.217589003;0.231199723;0.544115497;1
51;0;2;2;2;1;0.647078599;0.920083718;0.04483697;0.701306765;0.571678956;0.833340551;0.707052923;0.291701081;0.830706777;0.794105033;3
80;1;1;1;2;6;0.53480269;0.478473447;0.97055839;0.500284293;0.500025502;0.867701466;0.35724931;0.403954785;0.512291084;0.40324351;1
93;1;2;2;2;6;0.779166177;0.774878437;0.4838658;0.535500267;0.675509604;0.62303154;0.413723954;0.600020993;0.819144129;0.305003579;3
87;1;5;2;1;1;0.88539771;0.813163328;0.0241518;0.799187224;0.400190871;0.216761324;0.450237835;0.85720356;0.51230203;0.557281416;2
49;0;4;1;2;4;0.645787737;0.875672748;0.813017154;0.460972136;0.500880542;0.760384636;0.726921534;0.610006449;0.602101905;0.745822364;2
75;0;2;1;1;6;0.481303427;0.608413169;0.696611001;0.724448146;0.703027769;0.424755845;0.481175138;0.200542247;0.326020774;0.617061838;3
69;0;2;2;3;1;0.700471904;0.197357486;0.703578661;0.640638259;0.554600983;0.576661435;0.633358358;0.493540001;0.193128234;0.748166638;1
62;0;2;2;3;1;0.548598388;0.655328464;0.484464143;0.514818935;0.438459752;0.874008027;0.567189287;0.610439877;0.460680149;0.82987982;1
73;1;5;1;1;2;0.483810186;0.170167337;0.711658497;0.712557911;0.630658336;0.152231367;0.446458776;0.283607868;0.565162874;0.355017959;2
50;1;5;3;3;5;0.219194629;0.60400341;0.09052394;0.578324555;0.673320348;0.209900567;0.47815598;0.409022339;0.310083071;0.826811956;2
56;0;2;2;3;2;0.559910507;0.760145543;0.346621032;0.574171329;0.637397385;0.380089638;0.679633156;0.260353822;0.391260836;0.25313608;2
67;0;2;3;1;3;0.416681889;0.416368488;0.050249066;0.514810361;0.60597092;0.482989993;0.541439873;0.75572281;0.081456668;0.666024077;3
